ent,mun,loc,upm,est_nal,est_est,t_loc,con,vivienda,hab
1,1,479,2,20,293,3,5002,207,3
32,10,1,2,20,876,1,5037,208,5
23,4,201,2,20,681,4,6025,209,5
28,22,1,2,21,779,1,5304,210,7
23,4,201,2,20,681,4,6025,211,3
8,4,1,2,22,434,4,6029,212,4
1,5,1,2,22,119,2,103,213,5
9,4,54,2,20,436,4,6001,214,6
9,4,54,2,20,436,4,6001,215,3
1,3,1,2,20,290,2,5030,216,1
8,4,1,2,22,434,4,6029,217,3
6,10,1,2,22,246,1,55,218,2
18,17,1,2,22,204,1,209,219,4
6,6,1,2,20,387,4,6025,220,3
23,4,201,2,20,681,4,6025,221,3
8,17,1,2,30,422,2,5013,222,4
15,3,1,2,30,551,4,6030,223,2
15,3,1,2,30,551,4,6030,224,2
26,2,1,2,30,743,2,5037,225,7
9,4,54,2,20,436,4,6001,226,4
32,56,1,2,23,240,1,331,227,5
3,3,1,2,33,272,1,103,228,5
26,2,1,2,30,743,2,5037,229,4
32,10,1,2,20,876,1,5037,230,1
23,4,201,2,20,681,4,6025,231,6
23,4,201,2,20,681,4,6025,232,4
13,48,1,2,23,285,1,1050,233,3
6,7,1,2,21,376,1,5209,234,1
22,14,1,2,22,254,1,146,235,5
15,3,1,2,30,551,4,6030,236,6
28,22,1,2,21,779,1,5304,237,6
1,3,1,2,20,290,2,5030,238,7
26,2,1,2,30,743,2,5037,239,7
1,3,1,2,20,290,2,5030,240,4
4,2,1,2,33,216,1,225,241,2
26,2,1,2,30,743,2,5037,242,6
32,56,1,2,23,240,1,331,243,1
1,1,479,2,20,293,3,5002,244,7
32,10,1,2,20,876,1,5037,245,6
4,2,1,2,33,216,1,225,246,7
32,10,1,2,20,876,1,5037,247,1
4,1,1,2,20,343,3,5008,248,3
28,3,122,2,21,87,1,507,249,6
23,4,201,2,20,681,4,6025,250,2
15,3,1,2,30,551,4,6030,251,1
15,3,1,2,30,551,4,6030,252,6
3,3,1,2,33,272,1,103,253,1
18,17,1,2,22,204,1,209,254,5
8,4,1,2,22,434,4,6029,255,7
1,3,1,2,20,290,2,5030,256,5
23,2,1,2,10,670,2,5026,257,4
23,4,201,2,20,681,4,6025,258,2
3,3,1,2,33,272,1,103,259,3
8,17,1,2,30,422,2,5013,260,5
23,5,1,2,21,275,1,404,261,2
26,2,1,2,30,743,2,5037,262,4
26,2,1,2,30,743,2,5037,263,5
8,17,1,2,30,422,2,5013,264,2
27,4,1,2,42,157,1,391,265,3
26,2,1,2,30,743,2,5037,266,1
15,3,1,2,30,551,4,6030,267,4
23,4,201,2,20,681,4,6025,268,5
3,3,1,2,33,272,1,103,269,3
15,3,1,2,30,551,4,6030,270,6
23,5,1,2,21,275,1,404,271,5
27,4,1,2,42,157,1,391,272,4
8,4,1,2,22,434,4,6029,273,4
23,4,201,2,20,681,4,6025,274,6
8,4,1,2,22,434,4,6029,275,4
23,4,201,2,20,681,4,6025,276,7
8,17,1,2,30,422,2,5013,277,5
9,4,54,2,20,436,4,6001,278,5
6,7,1,2,21,376,1,5209,279,2
1,3,1,2,20,290,2,5030,280,1
26,2,1,2,30,743,2,5037,281,3
1,1,479,2,20,293,3,5002,282,7
23,2,1,2,10,670,2,5026,283,5
23,2,1,2,10,670,2,5026,284,4
23,2,1,2,10,670,2,5026,285,1
13,48,1,2,23,285,1,1050,286,1
32,10,1,2,20,876,1,5037,287,2
23,2,1,2,10,670,2,5026,288,3
3,3,1,2,33,272,1,103,289,7
32,10,1,2,20,876,1,5037,290,5
13,48,1,2,23,285,1,1050,291,2
6,6,1,2,20,387,4,6025,292,5
18,17,1,2,22,204,1,209,293,7
8,4,1,2,22,434,4,6029,294,5
1,1,479,2,20,293,3,5002,295,3
6,10,1,2,22,246,1,55,296,5
1,3,1,2,20,290,2,5030,297,3
28,3,122,2,21,87,1,507,298,2
32,56,1,2,23,240,1,331,299,3
32,10,1,2,20,876,1,5037,300,4
6,6,1,2,20,387,4,6025,301,6
1,1,479,2,20,293,3,5002,302,6
23,2,1,2,10,670,2,5026,303,1
27,4,1,2,42,157,1,391,304,7
1,1,479,2,20,293,3,5002,305,2
9,4,54,2,20,436,4,6001,306,3
32,10,1,2,20,876,1,5037,307,2
1,3,1,2,20,290,2,5030,308,2
1,1,479,2,20,293,3,5002,309,6
6,6,1,2,20,387,4,6025,310,3
9,4,54,2,20,436,4,6001,311,7
8,4,1,2,22,434,4,6029,312,4
1,1,479,2,20,293,3,5002,313,2
15,3,1,2,30,551,4,6030,314,6
29,31,11,2,21,261,3,102,315,5
4,1,1,2,20,343,3,5008,316,1
8,4,1,2,22,434,4,6029,317,3
15,3,1,2,30,551,4,6030,318,4
26,2,1,2,30,743,2,5037,319,4
26,2,1,2,30,743,2,5037,320,6
9,4,54,2,20,436,4,6001,321,3
12,35,1,3,30,489,1,5104,1,5
5,10,5,3,20,373,3,5036,2,1
26,12,1,3,20,752,3,5076,3,2
7,78,1,3,22,395,1,5017,4,5
11,20,1,3,21,53,1,316,5,2
10,7,1,3,21,438,1,5219,6,6
5,10,5,3,20,373,3,5036,7,3
11,20,1,3,21,53,1,316,8,4
11,20,1,3,21,53,1,316,9,7
22,5,2,3,20,657,3,5004,10,3
5,10,5,3,20,373,3,5036,11,4
22,5,2,3,20,657,3,5004,12,1
4,4,1,3,20,341,2,5029,13,7
4,4,1,3,20,341,2,5029,14,2
10,5,1,3,23,198,1,404,15,5
22,5,2,3,20,657,3,5004,16,4
4,4,1,3,20,341,2,5029,17,7
7,2,71,3,10,406,3,5033,18,5
6,9,1,3,20,381,2,5006,19,4
26,12,1,3,20,752,3,5076,20,7
7,101,1,3,10,159,1,269,21,5
10,5,150,3,22,454,4,6025,22,6
3,3,1,3,22,269,1,324,23,6
30,189,1,3,10,841,2,5513,24,6
2,1,60,3,10,314,3,5028,25,3
10,4,74,3,20,449,3,5016,26,1
4,2,1,3,33,216,1,315,27,3
2,1,60,3,10,314,3,5028,28,6
26,12,1,3,20,752,3,5076,29,4
7,2,71,3,10,406,3,5033,30,6
7,2,71,3,10,406,3,5033,31,6
23,4,1,3,32,666,1,5065,32,3
4,4,1,3,20,341,2,5029,33,5
10,5,150,3,22,454,4,6025,34,3
7,2,71,3,10,406,3,5033,35,3
3,3,1,3,22,269,1,324,36,6
4,4,1,3,20,341,2,5029,37,1
10,5,150,3,22,454,4,6025,38,1
12,35,1,3,30,489,1,5104,39,4
10,4,74,3,20,449,3,5016,40,7
10,4,74,3,20,449,3,5016,41,5
3,8,54,3,30,324,2,5019,42,5
26,12,1,3,20,752,3,5076,43,1
31,5,1,3,13,874,4,6026,44,5
10,4,74,3,20,449,3,5016,45,7
30,141,1,3,10,845,2,5096,46,2
5,10,5,3,20,373,3,5036,47,2
24,28,1,3,10,60,1,350,48,3
6,9,1,3,20,381,2,5006,49,2
7,2,71,3,10,406,3,5033,50,6
3,3,1,3,22,269,1,324,51,7
4,4,1,3,20,341,2,5029,52,2
2,1,60,3,10,314,3,5028,53,3
27,4,1,3,42,157,1,366,54,5
31,5,1,3,13,874,4,6026,55,1
10,5,150,3,22,454,4,6025,56,7
3,8,54,3,30,324,2,5019,57,3
30,189,1,3,10,841,2,5513,58,1
10,4,74,3,20,449,3,5016,59,3
4,4,1,3,20,341,2,5029,60,1
16,53,1,3,22,127,1,135,61,1
6,10,1,3,22,246,1,213,62,6
12,35,1,3,30,489,1,5104,63,6
12,35,1,3,30,489,1,5104,64,1
10,5,150,3,22,454,4,6025,65,3
10,5,150,3,22,454,4,6025,66,5
12,1,1,3,23,112,1,48,67,6
6,9,1,3,20,381,2,5006,68,4
31,5,1,3,13,874,4,6026,69,7
3,8,54,3,30,324,2,5019,70,7
6,9,1,3,20,381,2,5006,71,6
10,5,150,3,22,454,4,6025,72,3
22,5,2,3,20,657,3,5004,73,6
26,12,1,3,20,752,3,5076,74,1
7,2,71,3,10,406,3,5033,75,7
2,1,60,3,10,314,3,5028,76,6
31,5,1,3,13,874,4,6026,77,7
10,4,74,3,20,449,3,5016,78,7
10,4,74,3,20,449,3,5016,79,7
31,5,1,3,13,874,4,6026,80,6
5,10,5,3,20,373,3,5036,81,1
8,19,1,3,23,80,1,763,82,5
30,141,1,3,10,845,2,5096,83,3
31,5,1,3,13,874,4,6026,84,7
7,78,1,3,22,395,1,5017,85,5
10,4,74,3,20,449,3,5016,86,3
30,141,1,3,10,845,2,5096,87,5
32,56,1,3,23,240,1,167,88,4
21,136,1,3,23,45,3,517,89,6
10,5,150,3,22,454,4,6025,90,7
6,9,1,3,20,381,2,5006,91,1
6,9,1,3,20,381,2,5006,92,2
2,1,60,3,10,314,3,5028,93,5
30,141,1,3,10,845,2,5096,94,2
5,10,5,3,20,373,3,5036,95,6
4,4,1,3,20,341,2,5029,96,7
10,4,74,3,20,449,3,5016,97,6
10,7,1,3,21,438,1,5219,98,1
4,4,1,3,20,341,2,5029,99,3
21,136,1,3,23,45,3,517,100,2
10,5,150,3,22,454,4,6025,101,3
7,2,71,3,10,406,3,5033,102,3
10,4,74,3,20,449,3,5016,103,1
10,4,74,3,20,449,3,5016,104,2
3,8,54,3,30,324,2,5019,105,4
30,141,1,3,10,845,2,5096,106,7
6,9,1,3,20,381,2,5006,107,4
6,9,1,3,20,381,2,5006,108,3
30,141,1,3,10,845,2,5096,109,6
10,5,150,3,22,454,4,6025,110,1
7,101,1,3,10,159,1,269,111,5
4,4,1,3,20,341,2,5029,112,7
23,4,1,3,32,666,1,5065,113,1
7,2,71,3,10,406,3,5033,114,5
10,4,74,3,20,449,3,5016,115,2
11,20,1,3,21,53,1,316,116,4
16,53,1,3,22,127,1,135,117,6
10,5,150,3,22,454,4,6025,118,1
20,293,1,3,12,229,4,256,119,7
16,53,1,3,22,127,1,135,120,4
32,56,1,3,23,240,1,167,121,5
16,53,1,3,22,127,1,135,122,1
10,5,150,3,22,454,4,6025,123,5
4,2,1,3,33,216,1,315,124,2
4,4,1,3,20,341,2,5029,125,5
10,5,1,3,23,198,1,404,126,6
26,12,1,3,20,752,3,5076,127,4
26,12,1,3,20,752,3,5076,128,3
4,4,1,3,20,341,2,5029,129,7
4,4,1,3,20,341,2,5029,130,1
30,141,1,3,10,845,2,5096,131,3
6,9,1,3,20,381,2,5006,132,4
6,9,1,3,20,381,2,5006,133,2
5,10,5,3,20,373,3,5036,134,1
30,141,1,3,10,845,2,5096,135,4
26,12,1,3,20,752,3,5076,136,1
17,7,1,3,21,219,1,73,137,2
12,1,1,3,23,112,1,48,138,7
3,8,54,3,30,324,2,5019,139,3
8,19,1,3,23,80,1,763,140,4
7,101,1,3,10,159,1,269,141,2
2,1,60,3,10,314,3,5028,142,6
30,141,1,3,10,845,2,5096,143,3
7,2,71,3,10,406,3,5033,144,5
8,19,1,3,23,80,1,763,145,4
30,189,1,3,10,841,2,5513,146,5
7,2,71,3,10,406,3,5033,147,3
26,12,1,3,20,752,3,5076,148,7
2,1,60,3,10,314,3,5028,149,2
2,1,60,3,10,314,3,5028,150,6
11,20,1,3,21,53,1,316,151,7
20,293,1,3,12,229,4,256,152,7
10,5,150,3,22,454,4,6025,153,4
2,1,60,3,10,314,3,5028,154,6
5,10,5,3,20,373,3,5036,155,4
2,1,60,3,10,314,3,5028,156,4
17,7,1,3,21,219,1,73,157,1
4,4,1,3,20,341,2,5029,158,6
7,2,71,3,10,406,3,5033,159,2
6,9,1,3,20,381,2,5006,160,6
7,2,71,3,10,406,3,5033,161,2
26,12,1,3,20,752,3,5076,162,3
26,12,1,3,20,752,3,5076,163,7
2,1,60,3,10,314,3,5028,164,3
5,10,5,3,20,373,3,5036,165,3
30,141,1,3,10,845,2,5096,166,5
10,5,150,3,22,454,4,6025,167,4
6,9,1,3,20,381,2,5006,168,2
31,5,1,3,13,874,4,6026,169,6
27,4,1,3,42,157,1,366,170,7
31,5,1,3,13,874,4,6026,171,3
7,78,1,3,22,395,1,5017,172,5
6,9,1,3,20,381,2,5006,173,1
22,5,2,3,20,657,3,5004,174,7
6,9,1,3,20,381,2,5006,175,6
31,5,1,3,13,874,4,6026,176,4
26,12,1,3,20,752,3,5076,177,4
5,10,5,3,20,373,3,5036,178,5
10,4,74,3,20,449,3,5016,179,4
20,293,1,3,12,229,4,256,180,6
3,8,54,3,30,324,2,5019,181,2
4,4,1,3,20,341,2,5029,182,4
22,5,2,3,20,657,3,5004,183,4
3,8,54,3,30,324,2,5019,184,7
7,2,71,3,10,406,3,5033,185,2
22,5,2,3,20,657,3,5004,186,7
4,4,1,3,20,341,2,5029,187,6
6,9,1,3,20,381,2,5006,188,2
10,7,1,3,21,438,1,5219,189,2
12,1,1,3,23,112,1,48,190,7
5,10,5,3,20,373,3,5036,191,6
23,4,1,3,32,666,1,5065,192,5
7,2,71,3,10,406,3,5033,193,7
30,141,1,3,10,845,2,5096,194,6
7,78,1,3,22,395,1,5017,195,7
3,8,54,3,30,324,2,5019,196,2
30,141,1,3,10,845,2,5096,197,3
30,141,1,3,10,845,2,5096,198,4
12,35,1,3,30,489,1,5104,199,2
10,4,74,3,20,449,3,5016,200,3
30,141,1,3,10,845,2,5096,201,7
6,10,1,3,22,246,1,213,202,3
22,5,2,3,20,657,3,5004,203,6
17,7,1,3,21,219,1,73,204,3
5,10,5,3,20,373,3,5036,205,5
30,141,1,3,10,845,2,5096,206,7
2,1,60,3,10,314,3,5028,207,2
3,8,54,3,30,324,2,5019,208,5
7,101,1,3,10,159,1,269,209,7
24,28,1,3,10,60,1,350,210,7
30,141,1,3,10,845,2,5096,211,6
10,5,150,3,22,454,4,6025,212,3
7,101,1,3,10,159,1,269,213,6
10,7,1,3,21,438,1,5219,214,4
3,8,54,3,30,324,2,5019,215,2
3,8,54,3,30,324,2,5019,216,2
2,1,60,3,10,314,3,5028,217,4
5,10,5,3,20,373,3,5036,218,2
22,5,2,3,20,657,3,5004,219,5
10,4,74,3,20,449,3,5016,220,3
24,28,1,3,10,60,1,350,221,4
10,5,1,3,23,198,1,404,222,3
4,4,1,3,20,341,2,5029,223,6
10,7,1,3,21,438,1,5219,224,4
22,5,2,3,20,657,3,5004,225,3
30,141,1,3,10,845,2,5096,226,6
5,10,5,3,20,373,3,5036,227,6
10,4,74,3,20,449,3,5016,228,7
22,5,2,3,20,657,3,5004,229,5
10,5,1,3,23,198,1,404,230,4
2,1,60,3,10,314,3,5028,231,5
2,1,60,3,10,314,3,5028,232,2
32,56,1,3,23,240,1,167,233,6
4,2,1,3,33,216,1,315,234,1
2,1,60,3,10,314,3,5028,235,2
17,7,1,3,21,219,1,73,236,1
4,2,1,3,33,216,1,315,237,2
10,4,74,3,20,449,3,5016,238,3
6,10,1,3,22,246,1,213,239,1
7,2,71,3,10,406,3,5033,240,2
22,5,2,3,20,657,3,5004,241,4
21,136,1,3,23,45,3,517,242,4
3,8,54,3,30,324,2,5019,243,3
3,8,54,3,30,324,2,5019,244,7
31,5,1,3,13,874,4,6026,245,2
3,3,1,3,22,269,1,324,246,1
26,12,1,3,20,752,3,5076,247,2
12,1,1,3,23,112,1,48,248,4
7,2,71,3,10,406,3,5033,249,7
30,141,1,3,10,845,2,5096,250,3
4,4,1,3,20,341,2,5029,251,2
27,4,1,3,42,157,1,366,252,3
7,2,71,3,10,406,3,5033,253,1
21,136,1,3,23,45,3,517,254,6
22,5,2,3,20,657,3,5004,255,1
6,9,1,3,20,381,2,5006,256,6
2,1,60,3,10,314,3,5028,257,6
16,53,1,3,22,127,1,135,258,1
22,5,2,3,20,657,3,5004,259,6
31,5,1,3,13,874,4,6026,260,6
22,5,2,3,20,657,3,5004,261,3
31,5,1,3,13,874,4,6026,262,2
10,4,74,3,20,449,3,5016,263,6
5,10,5,3,20,373,3,5036,264,3
10,5,1,3,23,198,1,404,265,7
3,8,54,3,30,324,2,5019,266,7
20,293,1,3,12,229,4,256,267,7
31,5,1,3,13,874,4,6026,268,3
7,2,71,3,10,406,3,5033,269,1
30,189,1,3,10,841,2,5513,270,5
5,10,5,3,20,373,3,5036,271,5
31,5,1,3,13,874,4,6026,272,5
6,9,1,3,20,381,2,5006,273,6
7,2,71,3,10,406,3,5033,274,2
23,4,1,3,32,666,1,5065,275,2
5,10,5,3,20,373,3,5036,276,3
3,8,54,3,30,324,2,5019,277,4
31,5,1,3,13,874,4,6026,278,6
30,189,1,3,10,841,2,5513,279,4
31,5,1,3,13,874,4,6026,280,3
10,5,150,3,22,454,4,6025,281,2
5,10,5,3,20,373,3,5036,282,4
26,12,1,3,20,752,3,5076,283,4
6,10,1,3,22,246,1,213,284,4
26,12,1,3,20,752,3,5076,285,2
10,5,150,3,22,454,4,6025,286,3
3,8,54,3,30,324,2,5019,287,7
10,4,74,3,20,449,3,5016,288,1
21,136,1,3,23,45,3,517,289,5
22,5,2,3,20,657,3,5004,290,6
3,8,54,3,30,324,2,5019,291,4
22,5,2,3,20,657,3,5004,292,1
10,5,150,3,22,454,4,6025,293,1
5,10,5,3,20,373,3,5036,294,7
24,28,1,3,10,60,1,350,295,7
7,2,71,3,10,406,3,5033,296,7
24,28,1,3,10,60,1,350,297,5
26,12,1,3,20,752,3,5076,298,4
26,12,1,3,20,752,3,5076,299,4
6,10,1,3,22,246,1,213,300,7
3,8,54,3,30,324,2,5019,301,7
6,9,1,3,20,381,2,5006,302,3
3,8,54,3,30,324,2,5019,303,6
23,4,1,3,32,666,1,5065,304,4
5,10,5,3,20,373,3,5036,305,6
30,141,1,3,10,845,2,5096,306,5
3,3,1,3,22,269,1,324,307,3
2,1,60,3,10,314,3,5028,308,4
6,9,1,3,20,381,2,5006,309,7
8,19,1,3,23,80,1,763,310,4
10,5,150,3,22,454,4,6025,311,1
22,5,2,3,20,657,3,5004,312,3
3,8,54,3,30,324,2,5019,313,5
30,141,1,3,10,845,2,5096,314,6
10,4,74,3,20,449,3,5016,315,5
2,1,60,3,10,314,3,5028,316,1
31,5,1,3,13,874,4,6026,317,6
32,56,1,3,23,240,1,167,318,1
26,12,1,3,20,752,3,5076,319,4
27,4,1,3,42,157,1,366,320,3
12,1,1,3,23,112,1,48,321,6
20,293,1,3,12,229,4,256,322,4
7,78,1,3,22,395,1,5017,323,2
10,5,150,3,22,454,4,6025,324,4
4,4,1,3,20,341,2,5029,325,7
31,5,1,3,13,874,4,6026,326,4
26,12,1,3,20,752,3,5076,327,1
27,4,1,3,42,157,1,366,328,3
8,19,1,3,23,80,1,763,329,6
32,56,1,3,23,240,1,167,330,5
26,12,1,3,20,752,3,5076,331,4
31,5,1,3,13,874,4,6026,332,5
6,9,1,3,20,381,2,5006,333,2
31,5,1,3,13,874,4,6026,334,6
4,4,1,3,20,341,2,5029,335,2
4,2,1,3,33,216,1,315,336,7
22,5,2,3,20,657,3,5004,337,5
2,1,60,3,10,314,3,5028,338,1
22,5,2,3,20,657,3,5004,339,1
17,7,1,3,21,219,1,73,340,4
10,23,1,4,30,446,2,5011,1,3
29,6,1,4,20,807,2,5001,2,6
19,3,1,4,20,611,4,6022,3,2
3,1,133,4,20,326,3,5023,4,4
6,1,7,4,20,384,3,5024,5,1
30,189,1,4,30,843,2,5514,6,3
23,8,1,4,10,670,2,5078,7,5
18,1,1,4,20,592,2,5003,8,7
23,5,1,4,21,275,1,344,9,3
23,8,1,4,10,670,2,5078,10,4
3,1,1,4,30,324,2,5003,11,6
1,1,1025,4,20,293,3,5033,12,2
28,3,1,4,10,794,2,5015,13,1
3,1,1,4,30,324,2,5003,14,5
17,2,1,4,20,584,3,5057,15,7
28,3,1,4,10,794,2,5015,16,3
1,1,1025,4,20,293,3,5033,17,6
18,1,1,4,20,592,2,5003,18,6
3,1,133,4,20,326,3,5023,19,3
10,23,1,4,30,446,2,5011,20,6
6,1,34,4,10,386,4,6020,21,6
23,8,1,4,10,670,2,5078,22,4
1,1,1025,4,20,293,3,5033,23,7
6,1,7,4,20,384,3,5024,24,2
8,1,1,4,20,427,3,5016,25,3
8,1,1,4,20,427,3,5016,26,2
8,1,1,4,20,427,3,5016,27,6
22,16,1,4,20,649,1,5033,28,4
8,1,1,4,20,427,3,5016,29,7
28,3,1,4,10,794,2,5015,30,3
8,1,1,4,20,427,3,5016,31,3
8,1,1,4,20,427,3,5016,32,7
8,1,1,4,20,427,3,5016,33,3
6,1,34,4,10,386,4,6020,34,3
8,17,1,4,40,423,2,5007,35,5
2,1,139,4,20,312,2,5027,36,3
8,17,1,4,40,423,2,5007,37,6
17,2,1,4,20,584,3,5057,38,2
28,3,1,4,10,794,2,5015,39,6
6,1,7,4,20,384,3,5024,40,4
1,1,1025,4,20,293,3,5033,41,2
8,1,1,4,20,427,3,5016,42,7
18,1,1,4,20,592,2,5003,43,4
8,17,1,4,40,423,2,5007,44,7
8,17,1,4,40,423,2,5007,45,3
8,17,1,4,40,423,2,5007,46,3
29,6,1,4,20,807,2,5001,47,6
18,1,1,4,20,592,2,5003,48,2
2,1,139,4,20,312,2,5027,49,3
8,17,1,4,40,423,2,5007,50,2
3,1,1,4,30,324,2,5003,51,3
5,18,1,4,40,360,1,5323,52,1
29,6,1,4,20,807,2,5001,53,6
19,3,1,4,20,611,4,6022,54,2
3,1,1,4,30,324,2,5003,55,1
10,23,1,4,30,446,2,5011,56,4
8,17,1,4,40,423,2,5007,57,2
22,16,1,4,20,649,1,5033,58,1
3,1,1,4,30,324,2,5003,59,2
30,193,1,4,42,105,1,3125,60,5
3,1,1,4,30,324,2,5003,61,5
17,2,1,4,20,584,3,5057,62,3
29,6,1,4,20,807,2,5001,63,7
17,2,1,4,20,584,3,5057,64,7
18,1,1,4,20,592,2,5003,65,1
25,6,1,4,10,179,1,226,66,2
29,6,1,4,20,807,2,5001,67,1
6,1,34,4,10,386,4,6020,68,7
8,17,1,4,40,423,2,5007,69,5
2,1,139,4,20,312,2,5027,70,6
30,189,1,4,30,843,2,5514,71,7
23,8,1,4,10,670,2,5078,72,2
5,25,1,4,20,361,1,5001,73,1
30,193,1,4,42,105,1,3125,74,4
6,1,7,4,20,384,3,5024,75,3
18,1,1,4,20,592,2,5003,76,5
18,1,1,4,20,592,2,5003,77,7
22,16,1,4,20,649,1,5033,78,3
32,56,1,4,23,240,1,384,79,6
32,56,1,4,23,240,1,384,80,6
3,1,133,4,20,326,3,5023,81,1
19,3,1,4,20,611,4,6022,82,7
3,1,133,4,20,326,3,5023,83,3
1,1,1025,4,20,293,3,5033,84,7
6,1,7,4,20,384,3,5024,85,5
3,1,133,4,20,326,3,5023,86,7
3,1,133,4,20,326,3,5023,87,1
6,1,34,4,10,386,4,6020,88,4
22,16,1,4,20,649,1,5033,89,5
10,23,1,4,30,446,2,5011,90,2
3,1,133,4,20,326,3,5023,91,7
29,6,1,4,20,807,2,5001,92,1
6,1,34,4,10,386,4,6020,93,2
18,1,1,4,20,592,2,5003,94,5
3,1,133,4,20,326,3,5023,95,6
18,17,1,4,22,204,1,34,96,1
29,6,1,4,20,807,2,5001,97,7
2,1,139,4,20,312,2,5027,98,5
8,1,1,4,20,427,3,5016,99,2
18,1,1,4,20,592,2,5003,100,2
22,16,1,4,20,649,1,5033,101,2
18,1,1,4,20,592,2,5003,102,3
5,18,1,4,40,360,1,5323,103,3
1,1,1025,4,20,293,3,5033,104,2
17,2,1,4,20,584,3,5057,105,5
1,1,1025,4,20,293,3,5033,106,5
10,23,1,4,30,446,2,5011,107,5
3,1,1,4,30,324,2,5003,108,3
29,6,1,4,20,807,2,5001,109,1
30,189,1,4,30,843,2,5514,110,1
3,1,133,4,20,326,3,5023,111,5
19,3,1,4,20,611,4,6022,112,6
8,17,1,4,40,423,2,5007,113,6
2,1,139,4,20,312,2,5027,114,2
10,23,1,4,30,446,2,5011,115,1
32,56,1,4,23,240,1,384,116,7
30,189,1,4,30,843,2,5514,117,3
29,6,1,4,20,807,2,5001,118,3
8,1,1,4,20,427,3,5016,119,3
1,1,1025,4,20,293,3,5033,120,4
2,1,139,4,20,312,2,5027,121,7
10,23,1,4,30,446,2,5011,122,6
7,101,1,4,10,159,1,59,123,7
4,2,1,4,33,216,1,350,124,4
22,16,1,4,20,649,1,5033,125,3
8,1,1,4,20,427,3,5016,126,1
28,3,1,4,10,794,2,5015,127,5
6,1,34,4,10,386,4,6020,128,4
22,16,1,4,20,649,1,5033,129,2
28,3,1,4,10,794,2,5015,130,3
7,78,1,4,10,393,1,5067,131,4
3,1,133,4,20,326,3,5023,132,3
6,1,7,4,20,384,3,5024,133,5
3,1,133,4,20,326,3,5023,134,7
22,16,1,4,20,649,1,5033,135,3
4,2,1,4,33,216,1,350,136,5
1,1,1025,4,20,293,3,5033,137,7
8,17,1,4,40,423,2,5007,138,1
10,23,1,4,30,446,2,5011,139,6
29,6,1,4,20,807,2,5001,140,1
29,6,1,4,20,807,2,5001,141,2
6,10,1,4,22,246,1,371,142,2
7,78,1,4,10,393,1,5067,143,1
2,1,139,4,20,312,2,5027,144,7
7,101,1,4,10,159,1,59,145,3
23,8,1,4,10,670,2,5078,146,4
8,17,1,4,40,423,2,5007,147,2
23,8,1,4,10,670,2,5078,148,6
10,23,1,4,30,446,2,5011,149,3
2,1,139,4,20,312,2,5027,150,6
22,16,1,4,20,649,1,5033,151,3
30,193,1,4,42,105,1,3125,152,5
28,3,1,4,10,794,2,5015,153,1
6,1,7,4,20,384,3,5024,154,1
7,78,1,4,10,393,1,5067,155,5
7,78,1,4,10,393,1,5067,156,3
17,2,1,4,20,584,3,5057,157,2
10,23,1,4,30,446,2,5011,158,7
8,1,1,4,20,427,3,5016,159,4
1,1,1025,4,20,293,3,5033,160,4
1,1,1025,4,20,293,3,5033,161,4
6,1,7,4,20,384,3,5024,162,1
29,6,1,4,20,807,2,5001,163,6
1,1,1025,4,20,293,3,5033,164,5
10,23,1,4,30,446,2,5011,165,4
23,5,1,4,21,275,1,344,166,3
28,3,1,4,10,794,2,5015,167,7
30,193,1,4,42,105,1,3125,168,1
6,1,34,4,10,386,4,6020,169,5
29,6,1,4,20,807,2,5001,170,1
6,10,1,4,22,246,1,371,171,7
19,3,1,4,20,611,4,6022,172,2
19,3,1,4,20,611,4,6022,173,6
8,17,1,4,40,423,2,5007,174,4
2,1,139,4,20,312,2,5027,175,7
8,1,1,4,20,427,3,5016,176,2
25,6,1,4,10,179,1,226,177,5
23,8,1,4,10,670,2,5078,178,1
3,1,133,4,20,326,3,5023,179,7
19,3,1,4,20,611,4,6022,180,4
19,3,1,4,20,611,4,6022,181,5
18,1,1,4,20,592,2,5003,182,3
18,1,1,4,20,592,2,5003,183,2
2,1,139,4,20,312,2,5027,184,4
3,1,1,4,30,324,2,5003,185,2
22,16,1,4,20,649,1,5033,186,2
8,17,1,4,40,423,2,5007,187,6
6,1,34,4,10,386,4,6020,188,6
3,1,1,4,30,324,2,5003,189,2
23,8,1,4,10,670,2,5078,190,2
8,17,1,4,40,423,2,5007,191,4
1,1,1025,4,20,293,3,5033,192,3
19,3,1,4,20,611,4,6022,193,7
22,16,1,4,20,649,1,5033,194,2
29,6,1,4,20,807,2,5001,195,3
22,16,1,4,20,649,1,5033,196,6
25,6,1,4,10,179,1,226,197,7
25,6,1,4,10,179,1,226,198,4
3,1,133,4,20,326,3,5023,199,4
23,5,1,4,21,275,1,344,200,1
6,1,7,4,20,384,3,5024,201,4
3,1,1,4,30,324,2,5003,202,2
20,293,1,4,22,231,4,237,203,6
22,16,1,4,20,649,1,5033,204,7
4,2,1,4,33,216,1,350,205,3
6,1,34,4,10,386,4,6020,206,2
23,8,1,4,10,670,2,5078,207,6
2,1,139,4,20,312,2,5027,208,5
1,1,1025,4,20,293,3,5033,209,6
19,3,1,4,20,611,4,6022,210,2
23,5,1,4,21,275,1,344,211,1
19,3,1,4,20,611,4,6022,212,5
19,3,1,4,20,611,4,6022,213,1
6,1,34,4,10,386,4,6020,214,5
